# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-a" "plants/references/Arabidopsis_thaliana.TAIR10.59.gtf" "-o" "plants/counts/counts.txt" "plants/alignments/IGV/SRR12808497_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808498_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808499_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808527_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808528_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808529_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	plants/alignments/IGV/SRR12808497_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808498_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808499_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808527_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808528_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808529_Aligned.sortedByCoord.out.bam
AT1G56360	1;1;1;1;1;1;1	21098603;21098892;21099318;21099541;21099854;21100066;21100687	21098807;21099234;21099456;21099767;21099965;21100284;21100842	-;-;-;-;-;-;-	1401	0	0	0	0	0	0
AT1G18835	1	6495844	6496491	-	648	0	0	0	0	0	0
AT1G65920	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	24525102;24525102;24525444;24525444;24525888;24525888;24526120;24526120;24528107;24528107;24528386;24528386;24528555;24528555;24528721;24528721;24529151	24525354;24525354;24525805;24525805;24526034;24526034;24528030;24528030;24528301;24528301;24528472;24528472;24528644;24528644;24528807;24529313;24529362	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3687	335	1	24	136	68	23
AT1G11915	1;1;1	4021750;4022792;4022954	4022646;4022833;4023292	+;+;+	1278	33	18	50	52	49	0
AT1G28440	1;1	9996713;9999768	9999500;10000455	+;+	3476	237	330	123	382	579	111
AT1G01650	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	232840;232841;232841;232841;233387;233387;233387;233387;233548;233548;233548;233548;234250;234250;234250;234250;234529;234529;234529;234529;234935;234935;234935;234935;235198;235198;235198;235198;235718;235718;235718;235718;235845;235845;235845;235845;236145;236145;236145;236145;236429;236429;236429;236429;236673;236673;236673;236673;236865;237220;237504;237504;237504	233297;233297;233297;233297;233470;233470;233470;233470;233618;233618;233618;233618;234392;234392;234392;234392;234621;234621;234621;234621;234988;234988;234988;234988;235360;235360;235360;235360;235752;235752;235752;235752;236027;236027;236027;236027;236296;236296;236296;236296;236548;236548;236548;236548;237023;236784;237023;237303;237023;237817;237905;237817;237817	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2789	922	191	137	412	339	366
AT1G16510	1	5644572	5645443	-	872	1	67	2	5	20	11
AT1G25025	1	8800808	8801584	+	777	0	0	0	0	0	0
AT1G53023	1;1;1;1;1;1	19754214;19754638;19755011;19755227;19755404;19755829	19754516;19754922;19755150;19755290;19755547;19755843	-;-;-;-;-;-	951	0	0	0	0	0	0
AT1G33440	1;1;1;1;1	12127389;12128686;12128957;12129813;12130180	12128600;12128804;12129388;12130030;12130444	-;-;-;-;-	2246	17	1	16	99	46	9
AT1G74720	1	28074927	28078831	+	3905	663	91	223	656	743	311
AT1G72290	1	27215787	27216857	+	1071	0	0	0	0	0	0
AT1G53230	1;1;1	19849788;19850202;19850260	19850107;19851725;19851435	-;-;-	1844	0	0	42	49	81	53
AT1G01970	1;1	338241;339126	338987;340088	+;+	1710	67	19	67	130	185	84
AT1G12860	1;1;1;1;1;1;1;1;1;1	4384304;4384304;4384318;4385724;4385724;4386019;4386019;4386019;4386309;4386309	4385642;4385642;4385936;4385936;4385936;4386651;4386189;4386189;4386651;4386636	+;+;+;+;+;+;+;+;+;+	2266	145	106	88	198	403	116
AT1G11400	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	3837694;3837694;3837749;3837749;3837850;3838016;3838708;3838708;3838708;3838708;3838708;3838715;3839227;3839227;3839227;3839227;3839227;3839227;3839422;3839422;3839422;3839422;3839422;3839422;3839850;3839850;3839850;3839850;3839850;3839850;3840547;3840988	3838162;3837987;3837987;3837987;3837987;3838083;3838959;3838959;3838959;3838959;3838959;3838959;3839340;3839340;3839340;3839340;3839340;3839340;3839610;3839610;3839610;3839610;3839610;3839610;3840390;3840207;3840281;3840436;3840436;3840390;3840809;3841218	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2105	59	54	59	162	217	49
AT1G53705	1;1;1;1;1;1;1;1;1	20050475;20050475;20050595;20050595;20050739;20051043;20051043;20051201;20051201	20050501;20050501;20050717;20050637;20050749;20051106;20051106;20051451;20051451	-;-;-;-;-;-;-;-;-	476	0	0	0	0	0	0
AT1G75560	1;1;1;1;1;1;1;1	28371141;28371262;28372028;28372028;28372563;28372563;28373192;28373192	28371945;28371945;28372120;28372120;28373050;28372748;28373241;28373301	-;-;-;-;-;-;-;-	1496	275	126	151	212	308	117
AT1G56225	1;1;1	21044756;21045042;21045631	21044875;21045068;21045708	-;-;-	225	0	0	0	0	0	0
AT1G27290	1;1;1;1;1	9481405;9481532;9482560;9482560;9482637	9482199;9482199;9482992;9482620;9482912	+;+;+;+;+	1228	380	197	280	521	482	353
AT1G16740	1;1	5727622;5728756	5727958;5729115	+;+	697	58	71	87	99	217	70
AT1G64060	1;1;1;1;1;1;1;1;1;1;1;1;1;1	23769774;23771017;23771500;23772043;23772717;23774049;23774517;23774710;23774897;23775139;23775387;23775666;23775920;23776208	23770929;23771176;23771548;23772156;23773139;23774435;23774612;23774825;23775064;23775298;23775566;23775794;23775998;23776984	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3994	254	209	336	712	845	358
AT1G15470	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	5315499;5315507;5315809;5315809;5316173;5316173;5316509;5316509;5316766;5316766;5317027;5317027;5317250;5317250;5317470	5315724;5315724;5315940;5315940;5316308;5316308;5316590;5316590;5316941;5316941;5317164;5317164;5317389;5317863;5317941	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1582	6	37	43	73	127	50
AT1G01800	1;1;1;1;1;1;1;1;1;1	293246;293342;293500;293500;294055;294055;294210;294210;294511;294511	293409;293409;293756;293752;294120;294120;294386;294386;295086;295040	+;+;+;+;+;+;+;+;+;+	1240	404	131	272	320	387	136
AT1G27260	1;1;1;1;1	9469948;9470131;9470497;9470717;9470896	9470054;9470400;9470614;9470818;9470967	+;+;+;+;+	669	0	0	0	0	0	0
AT1G30560	1	10824637	10826405	+	1769	0	0	0	0	0	0
AT1G41830	1;1;1;1;1;1;1;1	15603568;15604198;15604368;15604814;15605256;15605500;15607225;15607659	15604104;15604276;15604733;15605159;15605355;15605770;15607334;15607966	-;-;-;-;-;-;-;-	2117	1027	245	378	437	599	211
AT1G31490	1	11271228	11273294	-	2067	0	0	0	0	0	0
AT1G34490	1	12609440	12610495	+	1056	0	0	0	0	0	0
AT1G08440	1;1;1;1;1;1	2662967;2663370;2663684;2664158;2664395;2664720	2663228;2663510;2663956;2664279;2664538;2665584	+;+;+;+;+;+	1807	0	0	0	0	0	0
AT1G04440	1;1;1;1;1;1;1;1;1;1;1;1;1;1	1202160;1202976;1203104;1203272;1203495;1203698;1203844;1204044;1204182;1204393;1204619;1204795;1205115;1205386	1202890;1203016;1203173;1203420;1203590;1203768;1203905;1204107;1204266;1204519;1204704;1204858;1205251;1206009	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2407	632	251	366	473	456	293
AT1G49520	1;1;1;1;1;1;1;1	18329659;18330307;18330499;18330766;18331011;18331214;18331491;18331633	18330007;18330409;18330673;18330922;18331125;18331391;18331550;18332102	+;+;+;+;+;+;+;+	1607	109	3	50	43	74	32
AT1G44608	1;1	16875092;16875976	16875496;16876549	-;-	979	56	9	14	0	0	0
AT1G54370	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	20293151;20293529;20293734;20293944;20294149;20294345;20294466;20294635;20294825;20294972;20295132;20295245;20295693;20295873;20296014;20296185;20296375;20296535;20296662;20296805;20296946	20293440;20293650;20293817;20294053;20294246;20294364;20294541;20294732;20294885;20295019;20295163;20295273;20295790;20295892;20296076;20296296;20296460;20296559;20296721;20296856;20297236	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1875	262	76	26	152	122	60
AT1G12600	1;1;1;1;1;1;1	4286204;4286808;4287137;4287323;4287972;4288252;4288728	4286647;4286915;4287238;4287565;4288173;4288280;4289069	-;-;-;-;-;-;-	1470	158	0	1	8	14	3
AT1G74920	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	28138997;28139009;28139362;28139362;28139572;28139572;28139756;28139756;28139996;28139996;28140356;28140356;28140694;28140694;28140947;28140947;28141110;28141110;28141304;28141304;28141511;28141511;28141703;28141703;28141938;28141938;28142122;28142122;28142465;28142465	28139259;28139259;28139468;28139468;28139632;28139632;28139907;28139907;28140073;28140073;28140469;28140469;28140770;28140770;28141013;28141013;28141175;28141175;28141427;28141427;28141603;28141603;28141851;28141851;28142018;28142018;28142249;28142264;28142744;28142837	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1948	1393	357	253	1047	1129	570
AT1G08150	1;1;1;1	2556191;2556907;2557671;2558772	2556807;2557566;2558690;2559228	-;-;-;-	2754	0	39	2	0	0	0
AT1G36100	1	13494652	13495215	+	564	0	0	0	0	0	0
AT1G77080	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	28955483;28955483;28955522;28955522;28955523;28955534;28955534;28955637;28955637;28955679;28958311;28958334;28958334;28958334;28958334;28958456;28958456;28958602;28958602;28958602;28958602;28958602;28958602;28958602;28958602;28958602;28958602;28958602;28958745;28958745;28958745;28958745;28958745;28958745;28958745;28958953;28958953;28958953;28958953;28958953;28958953;28958953;28958953;28958953;28958953;28958953;28959151;28959330;28959330;28959330;28959330;28959330;28959330;28959330;28959330;28959330;28959578;28959744;28959744;28959744;28959744;28959744;28959744;28959744	28958391;28958391;28955863;28955863;28958391;28955863;28958391;28955863;28955863;28955863;28958391;28958391;28958391;28958391;28958391;28958501;28958501;28958663;28958663;28958663;28958844;28958844;28958844;28958663;28958663;28958663;28958663;28958844;28958844;28958844;28958844;28958844;28958844;28958844;28958844;28958994;28958994;28958994;28958994;28958994;28959350;28958994;28958994;28958994;28958994;28958994;28959371;28959371;28959371;28960112;28959371;28959371;28960234;28960234;28959371;28959371;28959627;28960096;28960096;28960230;28960096;28960111;28960111;28960201	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4480	395	128	370	284	345	117
AT1G15610	1;1;1;1;1;1	5370677;5370757;5371261;5371261;5371466;5371493	5371184;5371184;5371386;5371386;5371679;5371859	+;+;+;+;+;+	1028	0	0	0	0	0	0
AT1G56050	1;1;1;1;1;1;1;1;1;1;1	20963686;20964099;20964371;20964499;20964879;20965032;20965394;20965618;20965732;20965951;20966113	20964011;20964287;20964424;20964609;20964941;20965286;20965540;20965645;20965802;20966010;20966341	+;+;+;+;+;+;+;+;+;+;+	1533	210	42	101	177	415	77
AT1G55365	1	20673455	20674503	-	1049	0	0	0	0	0	0
AT1G15130	1;1;1;1;1;1;1;1	5206002;5206851;5207144;5207379;5207618;5207781;5208084;5209183	5206687;5206954;5207192;5207519;5207686;5207870;5209034;5209979	-;-;-;-;-;-;-;-	2887	1859	534	817	525	587	325
AT1G26220	1	9071140	9071861	+	722	0	0	0	0	0	0
AT1G48720	1	18017730	18018458	+	729	0	0	0	0	0	0
AT1G09932	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	3230450;3230450;3230450;3230450;3230881;3230881;3230881;3231065;3231065;3231065;3231065;3231544;3231544;3231544;3231544;3231737;3231737;3231737;3232017;3232017;3232017;3232017;3232477;3232477;3232477;3232477;3232670;3232670;3232670;3232670;3232883;3232965;3232965;3232965	3230800;3230922;3230800;3230800;3230922;3230922;3230922;3231184;3231184;3231184;3231184;3231632;3231632;3231632;3231632;3231811;3231811;3231811;3232137;3232137;3232137;3232137;3232556;3232556;3232556;3232556;3232777;3232777;3232777;3232777;3233109;3233259;3233188;3233188	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1443	4740	470	860	11	2	0
AT1G49420	1;1;1	18287859;18288425;18288627	18288319;18288509;18288650	-;-;-	570	0	0	0	0	0	0
AT1G15670	1	5389952	5391672	+	1721	40	21	70	95	45	41
AT1G78895	1;1;1;1	29658116;29658806;29659094;29659700	29658428;29658875;29659235;29660006	-;-;-;-	832	170	51	74	0	45	37
AT1G15460	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	5309907;5309931;5309957;5310001;5310341;5310341;5310341;5310341;5310610;5310610;5310610;5310983;5310983;5310983;5310983;5311412;5311412;5311412;5311412;5311605;5311605;5311605;5311605;5311775;5311775;5311775;5311775;5312035;5312035;5312035;5312035;5312282;5312282;5312282;5312282;5312679;5312679;5312679;5312679;5313089;5313089;5313089;5313089;5313258;5313258;5313258;5314048;5314048	5310255;5310255;5310255;5310255;5310460;5310460;5310889;5310460;5310889;5310889;5310889;5311320;5311320;5311320;5311320;5311528;5311528;5311528;5311528;5311700;5311700;5311700;5311700;5311948;5311948;5311948;5311948;5312201;5312201;5312201;5312201;5312586;5312586;5312586;5312586;5312871;5312871;5312871;5312871;5313171;5313171;5313171;5313233;5313434;5313504;5313434;5314127;5314128	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2761	1	1	0	0	0	0
AT1G22530	1;1;1;1;1;1;1;1;1	7955445;7955493;7956351;7956351;7956581;7956581;7956785;7956785;7957652	7956018;7956018;7956486;7956486;7956708;7956708;7958564;7957549;7958464	-;-;-;-;-;-;-;-;-	2618	953	440	341	563	686	300
AT1G05780	1;1	1726558;1727957	1726857;1728520	+;+	864	0	28	1	11	19	49
AT1G17840	1;1;1;1;1;1;1;1;1;1	6142402;6143479;6143858;6144111;6144317;6144533;6144808;6144976;6145337;6145544	6143253;6143768;6144029;6144233;6144445;6144727;6144894;6145248;6145444;6146521	+;+;+;+;+;+;+;+;+;+	3207	7	18	16	64	2	0
AT1G18080	1;1	6222201;6223800	6223206;6224242	+;+	1449	2818	550	911	1030	1410	542
AT1G66970	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	24992386;24992437;24992553;24993133;24993133;24993133;24993695;24993695;24993695;24994075;24994075;24994075;24994462;24994462;24994462;24994586;24994586;24994586;24995315;24995315;24995315;24995674;24995801;24995867	24993032;24993032;24993032;24993619;24993619;24993619;24993837;24993837;24993837;24994359;24994359;24994359;24994500;24994500;24994500;24995203;24995203;24995203;24995608;24995608;24995608;24996240;24996117;24996359	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3199	4072	1407	2098	1436	2962	971
AT1G47265	1	17324318	17324911	+	594	0	0	0	0	0	0
AT1G25280	1;1;1;1;1;1;1;1;1;1;1;1;1	8863768;8863842;8863919;8864871;8864871;8864871;8865425;8865425;8865429;8865596;8865858;8865858;8865858	8864263;8864263;8864263;8865326;8865326;8865326;8865728;8865512;8865728;8865728;8866805;8866608;8866894	+;+;+;+;+;+;+;+;+;+;+;+;+	2293	1776	171	159	264	483	269
AT1G48000	1;1;1	17704132;17705217;17706185	17704677;17705346;17706460	-;-;-	952	0	0	1	0	0	0
AT1G53330	1;1;1	19895967;19895988;19896326	19896230;19898026;19898360	+;+;+	2394	19	34	75	14	32	0
AT1G62700	1;1;1;1;1;1;1	23215953;23216218;23217385;23217385;23217757;23217757;23218763	23216970;23216970;23217656;23217656;23217945;23218000;23219209	-;-;-;-;-;-;-	1981	235	41	10	81	153	29
AT1G20135	1;1;1;1;1	6984042;6984497;6984716;6985034;6985371	6984364;6984627;6984952;6985283;6985703	+;+;+;+;+	1274	0	0	0	0	0	0
AT1G64650	1;1;1;1;1;1;1;1;1;1;1;1;1	24023498;24023504;24024170;24024170;24024682;24024682;24024990;24024990;24025350;24025350;24025876;24025876;24026186	24023866;24023866;24024278;24024278;24024897;24024897;24025255;24025255;24025789;24025789;24026209;24026020;24026530	-;-;-;-;-;-;-;-;-;-;-;-;-	2055	665	176	147	332	480	145
AT1G61562	1;1	22709009;22709736	22709179;22710122	+;+	558	0	0	0	0	0	0
AT1G23210	1;1;1;1	8240145;8241118;8241283;8241806	8240788;8241210;8241720;8242261	+;+;+;+	1631	0	0	16	0	2	4
AT1G49320	1;1	18246305;18247032	18246497;18248088	+;+	1250	199	0	19	2	7	2
AT1G66400	1	24770419	24771393	-	975	288	39	1	4	1	0
AT1G58280	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	21620278;21620278;21620331;21620419;21620678;21620678;21620678;21620678;21620801;21620801;21620801;21620801;21621014;21621014;21621014;21621014;21621187;21621187;21621187;21621187;21621337;21621337;21621337;21621668;21621668;21621668;21621668;21621942;21621942;21621942;21621942;21622130;21622130;21622130;21622130;21622345;21622345;21622345;21622550	21620587;21620587;21620587;21620587;21620722;21620722;21620722;21620722;21620920;21620920;21620920;21620920;21621102;21621102;21621102;21621102;21621261;21621499;21621261;21621261;21621499;21621499;21621499;21621747;21621747;21621747;21621747;21622049;21622049;21622049;21622049;21622191;21622191;21622378;21622191;21622361;21622526;21622526;21622611	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1524	63	5	3	2	5	4
AT1G01060	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	33365;33379;33662;33662;33666;33666;33967;33967;33981;33981;34401;34401;34401;34401;34401;34401;34401;34401;35567;35567;35567;35567;35567;35567;35567;35567;35730;35730;35730;35730;35730;35730;35730;35730;36090;36090;36624;36624;36624;36624;36624;36624;36624;36624;36810;36810;36810;36810;36810;36810;36810;36810;37023;37023;37023;37023;37023;37023;37023;37023;37373;37373;37373;37373;37373;37373;37569;37569;37569;37569	33589;33589;34327;34327;34327;34327;34327;34327;34327;34327;35471;35474;35474;35474;35474;35474;35474;35474;35647;35647;35647;35647;35647;35647;35647;35647;35963;35963;35963;35963;35999;35963;35963;35999;36171;36171;36685;36685;36685;36685;36685;36685;36685;36685;36921;36921;36921;36921;36921;36921;36921;36921;37203;37230;37203;37203;37203;37203;37398;37203;37398;37780;37398;37871;37398;37871;37780;37757;37840;37871	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3421	0	1	2	18	30	0
AT1G53010	1	19747847	19748383	+	537	0	0	0	0	0	0
AT1G60320	1	22235091	22235606	+	516	0	0	0	0	0	0
AT1G65300	1	24254929	24255857	+	929	0	0	0	0	0	0
AT1G24280	1;1;1;1;1;1;1;1;1;1	8609338;8609907;8610209;8610415;8610801;8611092;8611329;8611523;8611827;8612134	8609708;8610124;8610303;8610529;8611006;8611241;8611449;8611752;8612027;8612580	+;+;+;+;+;+;+;+;+;+	2154	53	16	129	92	81	83
AT1G71696	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	26966766;26966766;26967307;26967307;26967461;26967461;26967699;26967841;26967841;26968002;26968002;26968224;26968224;26968483;26968483;26968748;26968748;26968892;26968892;26969098;26969098;26969287;26969287;26969524;26969524;26969708;26969708;26970057;26970057	26967101;26967101;26967373;26967373;26967729;26967556;26967729;26967897;26967897;26968097;26968097;26968346;26968346;26968587;26968587;26968794;26968794;26969017;26969017;26969200;26969200;26969349;26969349;26969607;26969607;26969771;26969771;26970603;26970603	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2087	154	6	21	70	169	42
AT1G09690	1;1	3136188;3137194	3136664;3137684	-;-	968	1103	421	303	628	1043	309
AT1G14780	1;1;1;1;1;1;1	5090809;5091387;5092118;5092456;5092614;5092888;5093142	5091283;5091631;5092331;5092530;5092797;5093057;5094152	+;+;+;+;+;+;+	2374	0	0	0	0	0	0
AT1G03120	1;1;1;1	752191;752224;752982;752982	752660;752712;753140;753140	+;+;+;+	681	0	0	0	40	26	6
AT1G31000	1;1	11053377;11054308	11054214;11054567	-;-	1098	0	0	0	0	0	0
AT1G26665	1;1;1;1;1;1;1;1;1;1;1;1	9214072;9214174;9214504;9214504;9214823;9214823;9214991;9214991;9215177;9215177;9215355;9215359	9214265;9214265;9214733;9214733;9214903;9214903;9215093;9215093;9215266;9215270;9215557;9215552	+;+;+;+;+;+;+;+;+;+;+;+	905	374	71	48	220	362	218
AT1G51380	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	19047672;19047672;19047836;19047843;19048714;19048714;19048714;19048714;19049123;19049123;19049123;19049123;19049308;19049308;19049516;19049516;19049776;19049776;19049776;19049776	19048228;19048228;19048228;19048228;19049035;19049035;19049035;19049035;19049683;19049427;19049230;19049230;19049683;19049427;19049683;19049683;19050172;19050188;19050214;19050214	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1879	19	0	3	4	70	1
AT1G37150	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	14174798;14174798;14174798;14174838;14174842;14174845;14174981;14174981;14174981;14175170;14175170;14175170;14175170;14175170;14175170;14175170;14175330;14175330;14175330;14175330;14175330;14175330;14175330;14175795;14175795;14175795;14175795;14175795;14175795;14175795;14175795;14175795;14175996;14175996;14175996;14175996;14175996;14175996;14175996;14175996;14175996;14176245;14176245;14176245;14176245;14176245;14176245;14176245;14176245;14176245;14176443;14176443;14176443;14176443;14176443;14176443;14176443;14176443;14176443;14176683;14176683;14176683;14176683;14176683;14176683;14176683;14176683;14176683;14176827;14176827;14176827;14176827;14176827;14176827;14176827;14176827;14176827;14177062;14177214;14177214;14177214;14177214;14177214;14177214;14177214;14177214;14177214;14177660;14177660;14177660;14177887;14177995	14175068;14175396;14175068;14175068;14175068;14175051;14175068;14175068;14175068;14175246;14175218;14175218;14175246;14175218;14175218;14175396;14175396;14175396;14175396;14175396;14175396;14175396;14175396;14175840;14175840;14175840;14175840;14175840;14175840;14175840;14175840;14175840;14176151;14176151;14176151;14176151;14176151;14176151;14176151;14176151;14176151;14176365;14176365;14176365;14176365;14176365;14176365;14176365;14176365;14176365;14176591;14176591;14176591;14176591;14176591;14176591;14176591;14176591;14176591;14176744;14176744;14176744;14176744;14176744;14176754;14176744;14176744;14176744;14177100;14177100;14177100;14177100;14176864;14177100;14177100;14177100;14177100;14177100;14177459;14177386;14177390;14177240;14177289;14177302;14177390;14177289;14177390;14177793;14177742;14177742;14177992;14178034	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1943	0	0	0	0	0	0
AT1G05310	1;1;1;1;1	1550503;1550861;1551212;1551799;1552049	1550771;1551120;1551418;1551970;1552587	-;-;-;-;-	1447	33	12	61	79	188	74
AT1G43130	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	16228189;16228189;16228207;16228863;16228863;16228863;16229073;16229073;16229073;16229456;16229456;16229456;16229977;16229977;16229977;16230175;16230175;16230175;16230505;16230505;16231042;16231042	16228773;16228773;16228773;16228989;16228989;16228989;16229170;16229170;16229170;16229623;16229623;16229623;16230086;16230086;16230086;16230227;16230227;16230227;16230684;16230830;16231254;16231254	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1680	68	77	58	64	231	40
AT1G04110	1	1061297	1063809	-	2513	2	55	4	13	1	1
AT1G13620	1;1;1;1;1	4668366;4668719;4668812;4669022;4669022	4668572;4668858;4668858;4669471;4669471	+;+;+;+;+	797	0	0	0	0	0	0
AT1G24440	1;1;1;1;1;1;1;1	8661838;8661884;8662897;8662897;8663179;8663179;8663326;8663326	8662419;8662682;8663053;8663053;8663245;8663245;8664007;8663972	+;+;+;+;+;+;+;+	1751	607	73	177	204	183	29
AT1G01440	1;1;1;1;1	159628;160079;160418;160568;162487	159992;160302;160478;162280;162953	-;-;-;-;-	2830	805	90	209	117	205	94
AT1G66200	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	24655115;24655210;24655499;24655755;24655755;24656003;24656003;24656003;24656187;24656187;24656187;24656485;24656485;24656485;24656662;24656662;24656662;24656855;24656855;24656855;24657024;24657024;24657024;24657232;24657232;24657232;24657447;24657447;24657447	24655672;24655612;24655672;24655914;24655914;24656094;24656094;24656094;24656390;24656390;24656390;24656572;24656572;24656572;24656795;24656768;24656768;24656903;24656903;24656903;24657127;24657127;24657127;24657271;24657271;24657271;24657703;24657683;24657638	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1686	751	120	623	1582	2142	750
